longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,total_rooms_per_person,bedrooms_per_room,income_per_person,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,total_bedrooms_na,bedrooms_per_room_na
0.6772908366533859,0.13708820403825728,0.09803921568627451,0.3111891050302727,0.011638733705772812,0.21587431945077418,0.22565136175100925,0.25783782292658036,0.039721681223713314,0.05710491367861885,0.016050041229390945,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.19023904382470036,0.5515409139213601,0.9999999999999999,0.4983544568915337,0.07619490999379268,0.4077293307159774,0.45658719024808897,0.26826526530668543,0.02888400941152463,0.11848429698072706,0.0024995957142628254,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.632470119521912,0.13708820403825728,0.49019607843137253,0.4536510031849844,0.0595903165735568,0.36254838102524073,0.42811104410015893,0.23678294092495278,0.030290375659441583,0.13788643125080846,0.003273169978898179,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6065737051792812,0.15621679064824656,0.7254901960784313,0.34550689469007784,0.03212290502793296,0.32783433422707614,0.35066510895738906,0.06657839202217901,0.016698744632665956,0.22046867527498804,0.0016330951859724542,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5966135458167319,0.16365568544102027,0.9999999999999999,0.49787694183741227,0.0931098696461825,0.37483744544006137,0.4957675205746928,0.1845905573716225,0.03771120928605291,0.1702954534812942,0.0023631610173254444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6414342629482075,0.11477151965993615,0.6666666666666666,0.5010173787113311,0.05555555555555555,0.352596295435636,0.4353551407370114,0.6012055006137846,0.04673733462378735,0.053311349271777955,0.008463593945646553,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5936254980079667,0.16365568544102027,0.9999999999999999,0.4124695304108818,0.04702048417132216,0.2747824007624011,0.39123422627440796,0.20768679052702727,0.05058941866890931,0.16041443372633085,0.006791971049872596,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5667330677290838,0.15727948990435747,0.43137254901960786,0.713144650979347,0.22718808193668527,0.49131085486817816,0.6248380947674521,0.5680266479083047,0.05778819920876466,0.07390568563562423,0.0026909477209452366,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8137450199203169,0.12008501594048937,0.47058823529411764,0.5263416910266896,0.10133457479826195,0.5011086110932982,0.5178076583684744,0.11821905904746145,0.01763581054760815,0.14050477069867656,0.0005902232895971214,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5876494023904382,0.32306057385759823,0.29411764705882354,0.6255333834128424,0.18327126008690253,0.4327041225356332,0.5517075270307408,0.09530903022027283,0.05407857071935524,0.1322790544436208,0.0008426491813471601,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6314741035856564,0.14346439957492052,0.6470588235294117,0.44857621543297105,0.04515828677839851,0.36038061784190556,0.4040794014808848,0.2827616170811437,0.029693389552092952,0.08516501982926665,0.003912468655381333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1942231075697194,0.868225292242295,0.411764705882353,0.4988901661756322,0.07495344506517691,0.37441887005265556,0.4582565446150611,0.11350877918925258,0.038117364010428215,0.11390051139005113,0.0015818872978258106,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.16235059760956183,0.6174282678002125,0.29411764705882354,0.5344221529294758,0.09435133457479826,0.4231389243460169,0.5070725375769914,0.1318464572902443,0.03281295663782882,0.11081957654604425,0.0011854187531379454,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5886454183266938,0.18384697130712047,0.5490196078431372,0.45233842644592315,0.0648665425201738,0.41850444065416337,0.42927344931255146,0.1972662446035227,0.01890879447312196,0.1625841008557058,0.0017397460117420929,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7221115537848615,0.015940488841657885,0.19607843137254904,0.5355002663466595,0.14121663563004344,0.4945637241166245,0.5445338497181036,0.05113032923683812,0.019624310574863104,0.21849560403777274,0.0003200979791764211,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.39940239043824555,0.606801275239107,0.3137254901960784,0.6286885146783736,0.1637181874612042,0.35968950609418887,0.44305400104014525,0.1711838457400588,0.09970297992855794,0.10233864936429972,0.0025299124911357922,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7161354581673312,0.02125398512221066,0.9411764705882353,0.4609522981659628,0.07666045934202359,0.30471318925467866,0.4437714006620812,0.17635618819050775,0.054540704869467015,0.19191919191919193,0.004346214101761768,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5458167330677277,0.1795961742826777,0.25490196078431376,0.5857351044119723,0.11561142147734327,0.4367577249120252,0.5249204711061793,0.3803119956966111,0.04119497137071012,0.0842893813190843,0.0027431327707464945,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5069721115537842,0.18384697130712047,0.7647058823529411,0.5069134802145423,0.08860955927995035,0.3928776299791071,0.48816470045315735,0.21664528765120483,0.03458351811109275,0.14029535864978904,0.002332018360857224,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18824701195219085,0.5579171094580229,0.9999999999999999,0.3738782781387583,0.014742396027312228,0.24018356034978156,0.27830770112919745,0.9514351526185847,0.053404574876932474,0.007539241132122121,0.04069563491905081,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.724103585657371,0.06163655685441016,0.7058823529411764,0.39310783536175714,0.04143389199255121,0.33809585987179613,0.36399661820455337,0.09216424601039987,0.023171722979385224,0.169811320754717,0.0018713425242426604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20617529880478003,0.5696068012752393,0.9411764705882353,0.5412769617829652,0.07991930477963997,0.37619003117169597,0.4757523867424099,0.4037116729424422,0.05018761443417692,0.06856088303910303,0.0047344852298201725,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6115537848605577,0.14771519659936239,0.5686274509803921,0.5233965344522187,0.13361266294227186,0.5338470282081688,0.567417384319771,0.10116412187418107,0.013896084171458524,0.22720671925899766,0.00040466111155250693,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6822709163346605,0.16790648246546214,0.0196078431372549,0.7732470382660999,0.27948479205462445,0.5648805481765611,0.6383234447680738,0.33000234479524426,0.04869582834369284,0.05622881552676791,0.0009700987766240191,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6135458167330672,0.16046758767268843,0.7843137254901961,0.3973101345384636,0.040813159528243326,0.3792670248522101,0.37268301462600495,0.11075019654901312,0.016726168766390635,0.1560412871888282,0.0014868494349940895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.691235059760956,0.16684378320935167,0.21568627450980393,0.6647057930858398,0.2403786468032278,0.513943979053469,0.6357738394480063,0.13918428711328124,0.03804608217271001,0.14373088685015295,0.0006186763374888513,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2460159362549792,0.46971307120085015,0.3333333333333333,0.6538121934802359,0.1705462445685909,0.46607857871158553,0.584557001209338,0.3812499137942925,0.04980056887145376,0.08121339277908908,0.002205145371393061,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6225099601593627,0.16471838469713118,0.8431372549019608,0.49661745668210755,0.07495344506517691,0.4104268822112645,0.4618803146410743,0.26092053902704787,0.02792521517742454,0.11753590325018896,0.002384703111842379,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2918326693227087,0.5494155154091391,0.11764705882352942,0.7021357844779571,0.2222222222222222,0.5556314425863432,0.6345650938936687,0.2668721810733645,0.03571740408817717,0.08079225422843599,0.0008415859751770244,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24900398406374435,0.5005313496280555,0.37254901960784315,0.5671026918599175,0.09667908131595282,0.4442487307367035,0.5041695885599675,0.3444090426338947,0.03462054008240482,0.07265070530376654,0.0023607337371866067,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6075697211155369,0.15302869287991472,0.8431372549019608,0.39610550641241987,0.05183116076970826,0.40394625067442724,0.4040794014808848,0.08046785561578462,0.013506837495356798,0.23131963610344475,0.0009399706379204213,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30577689243027883,0.6471838469713074,0.6862745098039215,0.18751389513995514,0.0023277467411545625,0.08443126189251723,0.10690493793387776,0.6707838512572241,0.072290542749518,0.03703703703703702,0.2953833310655991,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6922310756972099,0.14984059511158376,0.8823529411764706,0.4865305341828233,0.06548727498448169,0.34373662001331834,0.43610184777560224,0.18196300740679439,0.04562528041202174,0.10359880209126439,0.003078495671363582,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6235059760956165,0.13496280552603634,0.6862745098039215,0.46553270596046187,0.04996896337678461,0.34114043938155325,0.41060163532916116,0.4616350119308699,0.040049567011777976,0.07999053366465507,0.007307348361115056,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3107569721115535,0.6631243358129648,0.23529411764705882,0.5687602614096632,0.13500931098696461,0.4100920950322955,0.5465130240830192,0.10901918594226288,0.045488448286843154,0.14269895387125914,0.0011294236820839068,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6264940239043817,0.15409139213602607,0.8823529411764706,0.40835913869378815,0.03382991930477964,0.3107088868498499,0.35365583943565987,0.19732141625632754,0.034048910573145276,0.09116098642283184,0.004510684781834817,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24501992031872355,0.5090329436769392,0.8039215686274509,0.41589555424918406,0.05540037243947858,0.38680094901650103,0.41689918100982154,0.12126729286492603,0.018317223227596886,0.199895751889497,0.0014983516805841231,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5926294820717128,0.14133900106269914,0.8627450980392156,0.48602056025043905,0.0782122905027933,0.3559486130954346,0.4644749028955743,0.3366643218714225,0.04077847142785404,0.14616129196596872,0.004770990032910754,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7181274900398407,0.017003188097768795,0.8431372549019608,0.33930509642239376,0.03367473618870267,0.34412206221018565,0.3542475258355883,0.09888829119598351,0.013558544080524728,0.2570077676460656,0.0018662195780241322,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6284860557768912,0.14665249734325236,0.6666666666666666,0.5035261515793228,0.0808504034761018,0.45655515331183727,0.48469416945084237,0.20151446186949146,0.020633715947389577,0.12380180909950049,0.0013163105573295308,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882470119521908,0.16365568544102027,0.27450980392156865,0.6134991989759583,0.15378646803227808,0.5141320931999781,0.5862228044358403,0.21396946249017257,0.028208773893522224,0.10828025477707008,0.0009108026198263778,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7071713147410357,0.0340063761955367,0.47058823529411764,0.5275172428748427,0.08255741775294848,0.3750463080490681,0.47330017609311476,0.31740251858595053,0.04621449409678351,0.09233176838810643,0.0038268976336491406,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6254980079681278,0.13283740701381497,0.6470588235294117,0.5037577868087446,0.059279950341402855,0.3561851900207807,0.42218860140780495,0.36747079350629647,0.04616283549071547,0.06096958260322595,0.005161367118805944,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6005976095617527,0.18278427205100956,0.45098039215686275,0.6162102626134474,0.15657976412166355,0.46644201226299564,0.581754398843832,0.27155487510517096,0.03987807778397027,0.10867389128258693,0.0016024601734410072,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.595617529880478,0.1700318809776835,0.39215686274509803,0.6013826432984344,0.18001241464928613,0.4407184429612416,0.6062087559714655,0.22749341388394645,0.04403514417462691,0.16512015227218652,0.0016576212366154306,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34960159362549703,0.5292242295430398,0.29411764705882354,0.5962840163197346,0.13749224084419615,0.4793491886156025,0.5555268185383698,0.22114177735479512,0.0322392323690998,0.10659499791375206,0.001206757309700904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.38645418326693104,0.340063761955367,0.1568627450980392,0.5866822266297123,0.12166356300434512,0.45097121926930817,0.5254025583904396,0.22278313402573763,0.037269197673584976,0.09330000260396325,0.0015031736367582225,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.724103585657371,0.05844845908607921,0.43137254901960786,0.5678917398385144,0.09667908131595282,0.4458178039304017,0.5173084220421087,0.29356146811768113,0.0343913012272193,0.07172995780590717,0.00201125522397818,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5906374501992033,0.17534537725823585,0.6274509803921569,0.5488122297274577,0.12243947858472998,0.4669254627882691,0.5447546196167862,0.12130867160452961,0.026043019829588867,0.15067766842297114,0.0007821214943706034,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6404382470119518,0.1551540913921361,0.6862745098039215,0.18503633498419045,0.004500310366232154,0.20252223745880754,0.17195886911133712,0.22845202135142967,0.010730331948411529,0.1762452107279694,0.01705849464225392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6384462151394423,0.13177470775770495,0.6470588235294117,0.5124611026501145,0.07247051520794537,0.40113874794343973,0.4575904949183467,0.29469938345677993,0.033612475641724274,0.08683331218542485,0.0028735707503495934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21613545816732938,0.5207226354941548,0.8431372549019608,0.4895601868830777,0.053693358162631905,0.35392234122107424,0.41935919382238096,0.5340409097805549,0.04258239166029603,0.061242735806884205,0.007474268234014105,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5926294820717128,0.14346439957492052,0.588235294117647,0.5282800051454426,0.07619490999379268,0.3762935876720196,0.4660795598692485,0.5145584198838637,0.045966656200099855,0.0757196020353915,0.005942730766244683,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6444223107569726,0.1381509032943682,0.49019607843137253,0.4358996124543979,0.04484792054624457,0.3286946760748535,0.3888395448400147,0.21305913021889356,0.035803738191899664,0.10384700911718923,0.004057902105351991,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2330677290836647,0.5164718384697129,0.45098039215686275,0.41762909102643464,0.045934202358783364,0.2741359791423353,0.39123422627440796,0.18234231251982735,0.05311128220075643,0.1433221965218881,0.0061163375323898895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6125498007968115,0.16790648246546214,0.7843137254901961,0.46767179447478585,0.07790192427063936,0.41373797510611554,0.4585887300185805,0.16685976745148345,0.022039080668817806,0.18180759375727934,0.0015626089495120316,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6195219123505975,0.16365568544102027,0.7647058823529411,0.4692940482554524,0.06952203600248293,0.39737852551757225,0.4562516184564015,0.14310837091902184,0.025428618982993784,0.14724667702399452,0.0015701241049482385,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24302788844621404,0.4346439957492034,0.8039215686274509,0.3630293261260812,0.02995034140285537,0.26283010429582027,0.3426231647300136,0.11570185238824295,0.03768884466687218,0.15272677818577451,0.004764508649479664,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6005976095617527,0.1625929861849098,0.9999999999999999,0.48441742027358714,0.0473308504034761,0.34309192998091464,0.4045215837780946,0.5728403746155226,0.04519696990140064,0.04658833230261801,0.008802157141363669,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5866533864541825,0.172157279489904,0.29411764705882354,0.5985455419158382,0.186064556176288,0.45934590554690674,0.6137312616059506,0.22947269692831823,0.037717861164061325,0.17937545388525783,0.0014487473714805206,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6025896414342622,0.15409139213602607,0.8235294117647058,0.4388669785215306,0.059435133457479826,0.38455887288634777,0.41230220464445727,0.14094978000303443,0.02241412965977348,0.16702882804577723,0.0017284572575015093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7470119521912348,0.030818278427205303,0.3137254901960784,0.5854311046841866,0.11933581626319056,0.459093987774798,0.5334401380158809,0.216865974262424,0.034844201354774416,0.09095680470267152,0.0013791944097398877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30079681274900416,0.5844845908607867,0.27450980392156865,0.4694343995406086,0.04329608938547486,0.3559486130954346,0.3804440455998468,0.2860512268796293,0.036123918903867944,0.04983617865149163,0.004111837518617328,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.45617529880478,0.4442082890541976,0.8235294117647058,0.4570771754195134,0.06021104903786468,0.41906102952426333,0.4364741082381967,0.06501979283044373,0.019518444522114785,0.13405180563433544,0.0007079354913164302,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5976095617529875,0.145589798087141,0.6470588235294117,0.47778907824662975,0.06936685288640596,0.37473290803003534,0.44305400104014525,0.22931407842650448,0.03266572500619868,0.13111651797783186,0.00286094793760866,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29482071713147384,0.6482465462274174,0.6274509803921569,0.4362414603473271,0.043606455617628805,0.31313042615374426,0.36399661820455337,0.2202590309099185,0.04159549945754122,0.09736083388777998,0.004847604596364118,0.0,1.0,0.0,0.0,0.0,0.0,0.0
